PONumber,Quantity,Dollars,Freight,total_item_quantity,total_item_dollars,avg_receiving_delay
13361,85,754.37,3.55,48,412.08000000000004,10.0
13331,122,775.36,3.95,166,1509.98,5.111111111111111
12672,12,60.72,0.3,21080,295495.96,7.103448275862069
8492,18286,112394.48,606.93,18286,112394.48,5.095952023988006
12972,11317,126133.48,668.51,24,330.36,8.333333333333334
12558,472,7615.23,38.08,101,838.72,8.11111111111111
13239,3446,24145.77,127.97,2771,33454.4,10.055555555555555
10720,57590,628047.63,3014.63,57590,628047.63,5.049122807017544
11193,18,424.8,2.0,18,424.79999999999995,6.5
13182,9240,65127.33,299.59,125,2748.05,6.45
9603,58,661.2,3.37,58,661.2,5.4
8733,44,1134.56,5.22,44,1134.56,8.5
12109,18,109.62,0.54,18,109.62,5.5
13197,2854,22753.15,125.14,209,3070.97,6.382352941176471
10221,14543,86976.61,417.49,14543,86976.61,5.3341596430342095
8801,106,1217.51,6.7,106,1217.51,5.6
11657,84,678.12,3.66,84,678.12,8.857142857142858
10547,4595,72305.91,339.84,4595,72305.91,9.938574938574938
10821,2682,37328.14,179.18,2682,37328.14,4.44
12078,29,520.06,2.76,29,520.06,7.4
12451,152,2415.08,13.04,2144,21698.2,9.169642857142858
12151,42438,287968.39,1295.86,42438,287968.39,10.20299689001979
11876,7868,58801.29,264.61,7868,58801.29,8.12569316081331
11933,3152,30976.49,164.18,3152,30976.489999999998,5.346320346320346
12331,8679,63485.85,342.82,298,10196.130000000001,9.822222222222223
10611,10486,60973.59,286.58,10486,60973.590000000004,6.028953229398664
9542,169,2463.38,11.33,169,2463.38,8.266666666666667
11968,50,287.04,1.58,50,287.04,9.4
12604,48,215.88,0.97,48,695.04,5.0
8239,980,29875.7,143.4,980,29875.7,7.6183206106870225
9920,2012,25236.88,113.57,2012,25236.88,10.074380165289256
9546,12,137.16,0.66,12,137.16,11.0
10493,6748,43251.79,198.96,6748,43251.79,7.109281437125748
9337,2594,23906.57,119.53,2594,23906.57,9.154545454545454
10770,104,2787.77,13.1,104,2787.77,7.411764705882353
10921,60,637.2,3.5,60,637.2,12.0
11685,134,2180.18,11.34,134,2180.18,7.277777777777778
13163,120,1082.16,5.09,58945,417493.91,7.760414269275029
9265,965,8553.54,39.35,965,8553.54,7.333333333333333
12592,127,2771.51,14.41,176,1274.2,6.333333333333333
13125,521,4879.53,21.96,25385,174892.95,5.4356940509915015
8145,3123,34457.73,943.77,3123,34457.73,10.647058823529411
13173,58945,417493.91,2212.72,92,2015.44,8.375
12076,14847,159874.59,783.39,14847,159874.59,7.983957219251337
12908,48685,447402.74,2326.49,12,52.08,7.0
13560,1233,7581.77,39.43,24,232.08,10.5
9856,96,788.52,3.86,96,788.52,8.25
13071,18,338.22,1.72,149,3920.24,8.166666666666666
11004,2376,25618.8,122.97,2376,25618.8,5.424418604651163
10309,25416,303032.33,1484.86,25416,303032.33,6.056198347107438
8245,12,252.72,1.24,12,252.71999999999997,7.0
10625,59,921.99,4.89,59,921.99,5.2
10706,3157,35388.19,191.1,3157,35388.19,5.888888888888889
11980,133,1908.87,10.12,133,1908.87,8.166666666666666
11749,48,585.24,3.04,48,585.24,8.0
10664,202,2705.92,14.34,202,2705.92,9.642857142857142
12358,12,85.08,0.38,239,3304.3,7.870967741935484
8843,385,3923.36,20.79,385,3923.36,8.303030303030303
11129,727,4400.44,21.12,727,4400.44,9.709677419354838
13388,77,935.49,4.49,168,4089.12,10.0
9150,15115,88478.31,442.39,15115,88478.31,9.04613789528253
12748,5102,47764.11,262.7,127553,1409683.51,8.171049863244267
9469,3151,50163.56,245.8,3151,50163.56,7.973597359735973
13644,223,6823.18,33.43,1267,10809.06,4.902439024390244
8135,29,296.47,7.14,29,296.47,11.75
10037,1865,21456.52,113.72,1865,21456.52,8.866666666666667
12034,128,1244.79,5.85,128,1244.79,4.5
9894,2215,47090.84,230.75,2215,47090.840000000004,5.929203539823009
8906,94,865.54,4.41,94,865.54,5.0
13083,25424,374567.09,1910.29,4722,32538.54,7.716374269005848
9165,10094,66991.8,321.56,10094,66991.8,7.135084427767355
10802,11,161.7,0.73,11,161.7,5.333333333333333
9299,563,5609.43,28.61,563,5609.43,5.6
11988,48,546.0,2.46,48,546.0,10.0
10678,11650,71033.85,340.96,11650,71033.85,8.013118062563068
9230,648,10407.07,57.24,648,10407.07,9.083333333333334
9350,33233,292322.07,1461.61,33233,292322.07,7.989232372351511
11602,6042,60507.95,302.54,6042,60507.95,7.121495327102804
12670,35,771.4,4.01,19017,111775.17,8.11395881006865
13415,12,52.08,0.28,6,36.96,6.0
11481,3559,39142.77,191.8,3559,39142.77,7.129824561403509
9132,3027,21072.23,109.58,3027,21072.23,9.015748031496063
12233,12,136.22,0.71,12,136.22,7.0
11631,246,3585.28,16.13,246,3585.28,5.111111111111111
10825,58,573.18,3.15,58,573.18,3.8
12937,152,1951.78,9.76,3878,64302.49,10.940054495912806
9650,5747,40672.94,183.03,5747,40672.94,9.33974358974359
13387,51,1239.81,5.95,121,2649.9700000000003,9.0
10005,1190,31095.81,161.7,1190,31095.81,5.2615384615384615
12192,17432,226695.59,1065.47,17432,226695.59,7.204099821746881
13601,10,68.0,0.32,497,6253.58,7.942528735632184
13336,25341,303869.01,1458.57,6,214.26,11.0
12630,5635,67233.55,316.0,64,823.69,11.125
8507,19883,280480.61,1542.64,19883,280480.61,10.471316085489313
13585,690,7400.07,37.74,277,6088.16,9.173913043478262
9214,22,224.62,1.17,22,224.62,9.666666666666666
10766,794,1847.7,9.05,794,1847.7,8.0
13524,1108,12850.25,59.11,8851,76311.09,7.145903479236813
8750,182,1341.19,6.04,182,1341.19,8.25
9699,162,3354.3,16.44,162,3354.3,6.071428571428571
11346,1434,15834.45,87.09,1434,15834.45,9.075
12365,95,1130.16,6.1,306,2574.7799999999997,8.615384615384615
12328,871,8036.69,40.99,5314,118354.46,10.014736842105263
12032,7752,49926.27,274.59,7752,49926.27,5.0
11986,24,464.88,2.56,24,464.88,6.0
12508,7712,62424.0,343.33,610,4380.58,4.754716981132075
8766,14,90.58,0.45,14,90.58,8.0
8717,6,122.58,0.63,6,122.58,11.0
9379,6,162.72,0.83,6,162.72,7.0
11635,3562,29123.06,157.26,3562,29123.06,10.146010186757216
8569,852,9749.56,49.72,852,9749.56,7.412213740458015
9652,30,635.46,2.92,30,635.46,9.0
11870,8034,153836.96,769.18,8034,153836.96,7.952961672473868
13321,23409,290810.28,1337.73,40378,251618.9,5.162576687116564
11880,182,5552.67,24.99,182,5552.67,7.181818181818182
9554,10696,131835.28,698.73,10696,131835.28,8.044757033248082
11144,104,839.72,4.53,104,839.72,9.0
12547,483,6828.13,34.14,26332,188906.13,9.08805031446541
12318,60,1322.4,6.48,35959,392621.14,9.986651835372637
13639,8477,79268.54,412.2,430,7984.51,5.733333333333333
11356,177,2339.94,10.53,177,2339.94,9.266666666666667
11348,1018,10709.17,49.26,1018,10709.17,9.515463917525773
11316,30,529.32,2.75,30,529.3199999999999,4.666666666666667
10725,153,975.7,4.39,153,975.7,5.2
12445,167,1006.2,5.53,153,2492.21,9.35897435897436
8131,134,1914.01,31.53,134,1914.01,11.636363636363637
12855,82,1323.49,6.62,18453,261998.06,9.167004732927653
13229,29178,214318.42,1178.75,5807,43256.67,4.853448275862069
8972,121,1853.71,8.34,121,1853.71,7.0
11364,366,3234.96,16.82,366,3234.96,8.392857142857142
9191,36,202.32,0.95,36,202.32,5.333333333333333
8880,87,678.66,3.73,87,678.6600000000001,6.375
11964,102,2886.06,13.56,102,2886.06,10.235294117647058
10736,42828,305980.41,1407.51,42828,305980.41,9.546689794738363
13478,863,10673.66,55.5,564,4408.42,9.392156862745098
9812,151,2301.85,11.51,151,2301.85,4.8
9811,26260,360566.36,1694.66,26260,360566.36,5.061904761904762
10535,259,7939.39,37.32,259,7939.39,10.575
12382,1685,14883.24,74.42,260,3779.78,6.7368421052631575
12783,274,3413.0,16.04,274,3413.0,6.92
13654,237,3417.5,17.77,15003,316863.94,4.735326688815061
12166,402,5687.71,25.59,402,5687.71,9.777777777777779
11186,194,2028.77,10.14,194,2028.77,7.5
13064,4882,11880.42,55.84,3449,32781.69,9.481727574750831
12237,33,621.33,2.92,33,621.3299999999999,6.0
13343,163,4615.45,21.69,12,116.04,11.0
11242,126,565.62,3.05,126,565.62,10.727272727272727
11030,954,10194.4,49.95,954,10194.4,10.276315789473685
12669,270,3334.84,17.34,1736,13057.789999999999,8.162162162162161
12357,1408,13331.08,66.66,51676,332920.23,8.111849710982659
10642,3003,25093.36,130.49,3003,25093.36,10.164609053497943
9516,16839,71790.82,344.6,16839,71790.82,5.26241134751773
12537,6,214.26,0.96,6110,38843.6,10.033492822966506
9432,106,900.3,4.77,106,900.3000000000001,10.222222222222221
9276,3138,58560.22,281.09,3138,58560.22,7.132467532467532
9562,12,264.6,1.27,12,264.6,6.0
9939,25390,201226.95,1006.13,25390,201226.95,9.027390677558866
9901,291,2298.26,11.26,291,2298.26,6.0
9614,2182,21823.69,117.85,2182,21823.69,4.890410958904109
12045,207,2802.33,15.41,207,2802.33,9.833333333333334
8156,92,1044.4,41.13,92,1044.4,9.125
12702,183,1812.77,8.7,206,2981.63,5.96969696969697
10485,72,632.4,2.91,72,632.4,7.333333333333333
12008,3099,35768.7,160.96,3099,35768.700000000004,7.038216560509555
11457,4459,29808.83,152.03,4459,29808.83,8.048780487804878
10438,59863,624768.7,3061.37,59863,624768.7,10.078278379058645
11187,1535,15406.69,77.03,1535,15406.69,6.509090909090909
10289,569,4589.71,22.49,569,4589.71,7.025
13580,3035,28940.62,141.81,48425,663584.35,8.876888217522659
12857,10912,84126.27,429.04,40775,574958.37,8.001539250897896
11292,1265,12146.51,61.95,1265,12146.51,7.2
11609,999,8511.09,39.15,999,8511.09,6.2407407407407405
9384,6,136.32,0.74,6,136.32,6.0
13632,24,193.32,0.95,521,6023.53,6.184615384615385
8466,24,176.76,0.83,24,176.76,5.5
11608,239,5274.99,26.37,239,5274.99,5.68
10279,36,297.72,1.34,36,297.71999999999997,8.0
10826,2409,24757.83,121.31,2409,24757.829999999998,4.643564356435643
11780,268,2088.96,10.65,268,2088.96,8.095238095238095
11994,17582,52718.95,268.87,17582,52718.95,6.934354485776805
9816,60,1323.6,7.02,60,1323.6,6.0
12553,15803,95493.84,448.82,58,912.92,6.666666666666667
9571,18769,144893.28,681.0,18769,144893.28,7.0331088664422
12083,6438,47909.01,239.55,6438,47909.01,7.882447665056361
11382,17843,239908.07,1127.57,17843,239908.07,7.14010067114094
9757,1124,10247.07,50.21,1124,10247.07,8.152777777777779
11791,41,874.12,4.55,41,874.12,5.833333333333333
9296,12,249.12,1.35,12,249.12,7.0
10917,986,17209.84,91.21,986,17209.84,6.138613861386139
9783,618,5093.46,27.5,618,5093.46,6.981132075471698
12597,48,695.04,3.75,83,1323.27,5.7272727272727275
8431,659,5842.06,29.21,659,5842.06,9.218181818181819
11174,12,69.6,0.35,12,69.6,5.0
12554,3724,26200.18,120.52,48,692.04,6.75
10054,36,445.8,2.36,36,445.8,7.666666666666667
9509,39,678.07,3.53,39,678.07,4.714285714285714
9958,38524,253473.94,1343.41,38524,253473.94,8.04998428167243
8889,6,136.32,0.72,6,136.32,8.0
8545,1,22.21,0.12,1,22.21,10.0
8278,7717,158211.28,838.52,7717,158211.28,5.468998410174881
8913,1859,13554.46,71.84,1859,13554.460000000001,5.055900621118012
8445,3942,26348.0,137.01,3942,26348.0,8.057441253263708
8114,715,5533.18,242.73,715,5533.18,12.652777777777779
8809,95,1149.12,5.98,95,1149.1200000000001,10.25
13042,25385,174892.95,856.98,514,7257.2,9.069767441860465
11011,2845,37708.17,184.77,2845,37708.17,5.080321285140562
10569,24,188.16,0.88,24,188.16,8.0
13446,30898,317094.31,1553.76,221,2178.27,9.714285714285714
13271,121,1421.4,6.96,7498,56106.29,8.072139303482587
13012,24,330.36,1.82,2058,15513.02,6.11731843575419
13216,92,2015.44,9.27,353,2596.33,5.458333333333333
11744,40,774.8,4.26,40,774.8,10.666666666666666
10771,8609,168398.34,909.35,8609,168398.34,7.62390158172232
8537,30013,205882.81,1132.36,30013,205882.81,8.339884020618557
8140,12,199.92,10.05,12,199.92,10.0
9196,43,1293.63,6.34,43,1293.63,5.75
11786,4729,49277.7,231.61,4729,49277.700000000004,8.224489795918368
9013,7066,37834.58,174.04,7066,37834.58,5.109756097560975
10495,375,5664.57,26.62,375,5664.57,6.8431372549019605
10717,36,405.72,1.87,36,405.72,5.666666666666667
9439,25,374.78,1.8,25,374.78000000000003,9.333333333333334
10510,48,334.8,1.84,48,334.8,6.0
12548,88,1165.44,6.41,236,1444.32,9.352941176470589
8160,24,193.8,11.38,24,193.8,10.0
10989,496,6614.45,31.75,496,6614.45,6.690476190476191
12220,152,1640.03,8.86,152,1640.03,6.714285714285714
11515,9581,72135.01,375.1,9581,72135.01,5.197916666666667
11157,465,5100.53,28.05,465,5100.53,7.75
11499,116,840.28,4.03,116,840.2800000000001,5.8
8421,89,1484.41,8.02,89,1484.41,9.0
13072,24,353.4,1.91,408,5021.37,8.837837837837839
8152,320,5420.41,179.26,320,5420.41,9.534883720930232
8790,2399,28560.52,151.37,2399,28560.52,6.055045871559633
9295,143,1197.74,6.11,143,1197.74,6.833333333333333
11424,84,548.4,2.69,84,548.4,4.571428571428571
10789,87,619.95,2.79,87,619.95,7.142857142857143
10068,36518,349521.04,1747.61,36518,349521.04,6.878938053097345
10598,6009,37060.83,185.3,6009,37060.83,6.99837925445705
9613,12,248.76,1.32,12,248.76,6.0
10960,91,1386.05,6.38,91,1386.05,7.714285714285714
10441,428,3390.96,17.97,428,3390.96,10.35897435897436
10278,1713,21904.85,109.52,1713,21904.85,6.946153846153846
9116,5124,39037.09,195.19,5124,39037.090000000004,10.045112781954888
11063,63,428.19,2.1,63,428.19,10.166666666666666
9052,7652,55702.65,295.22,7652,55702.65,8.143009605122732
10979,84,589.2,3.12,84,589.2,7.142857142857143
11156,42268,298100.24,1490.5,42268,298100.24,8.115826260609087
11190,13069,94410.55,490.93,13069,94410.55,6.127955493741307
13534,3007,23113.86,110.95,4957,47907.22,6.255154639175258
11463,83,670.37,3.42,83,670.37,7.285714285714286
10154,21,257.23,1.41,21,257.23,10.0
10299,10381,74114.0,377.98,10381,74114.0,6.113065326633166
12171,28430,225171.09,1170.89,28430,225171.09,9.187305295950155
10449,450,6077.81,33.43,450,6077.81,9.076923076923077
12238,835,29715.88,160.47,835,29715.88,5.504201680672269
8813,3053,25634.49,115.36,3053,25634.49,10.10958904109589
8422,30,607.26,2.91,30,607.26,9.0
9588,307,2006.7,9.23,307,2006.7,5.857142857142857
9581,156,2662.85,13.31,156,2662.85,7.08
10784,190,3352.3,17.77,190,3352.2999999999997,7.428571428571429
10930,1923,18589.14,91.09,1923,18589.14,10.071729957805907
9086,35,805.91,3.79,35,805.91,5.666666666666667
12772,167,2255.14,11.28,350,6501.2,8.5
8899,83623,693871.23,3191.81,83623,693871.23,5.051320378674639
13273,6,84.3,0.44,1303,34986.69,8.09375
13528,271,4077.44,22.43,507,4489.63,6.458333333333333
10891,30,177.54,0.92,30,177.54,6.0
9740,41,571.2,2.97,41,571.2,10.0
12516,24,511.68,2.66,21735,289867.95,10.06177370030581
8926,72,839.76,4.62,72,839.76,8.6
12991,6,398.4,2.11,9455,77705.13,7.101449275362318
9464,920,8864.0,44.32,920,8864.0,7.784
13046,7085,66861.6,307.56,48,326.4,8.5
8988,13,195.02,0.92,13,195.02,6.333333333333333
11480,890,10267.53,55.44,890,10267.53,7.615384615384615
9163,1,14.05,0.07,1,14.05,7.0
13213,878,14612.74,78.91,5445,54825.49,5.849740932642487
12251,1326,11484.52,60.87,1326,11484.52,5.613138686131387
11687,8449,73149.63,358.43,8449,73149.63,6.942446043165468
8173,16602,180644.92,5972.45,16602,180644.92,8.616835994194485
9753,123,1730.61,8.48,123,1730.61,8.0
9813,10126,74165.72,407.91,10126,74165.72,5.098360655737705
8689,18863,250689.87,1328.66,18863,250689.87,5.0301850048685495
11274,131,1747.42,8.04,131,1747.42,7.909090909090909
12602,7109,53354.79,266.77,529,7737.86,4.4375
9462,7181,163167.38,832.15,7181,163167.38,8.004175365344468
11140,6,52.68,0.28,6,52.68,12.0
12457,55802,509028.25,2443.34,58214,380854.32,8.010896152990883
11345,12,199.92,0.96,12,199.92,8.0
12117,94,1406.97,7.6,94,1406.97,5.888888888888889
12333,118,1714.08,9.43,1685,14883.24,9.225806451612904
10954,1548,41937.27,226.46,1548,41937.27,8.204819277108435
8807,3205,51189.01,261.06,3205,51189.01,5.060344827586207
9247,639,8671.54,45.96,639,8671.54,8.1
11384,60,739.92,3.33,60,739.9200000000001,7.6
9786,667,14364.91,74.7,667,14364.91,4.883116883116883
12688,7675,52977.69,249.0,7222,43214.11,7.109195402298851
8861,3,26.16,0.14,3,26.16,6.0
9197,671,5800.34,30.16,671,5800.34,5.109756097560975
11337,23,445.51,2.32,23,445.51,10.0
10531,277,3888.04,20.61,277,3888.04,4.705882352941177
9179,4209,75690.31,408.73,4209,75690.31,6.957055214723926
9455,1052,9873.8,49.37,1052,9873.8,7.372549019607843
13299,637,6805.29,31.98,2656,25429.03,7.155440414507772
9815,24,199.92,1.1,24,199.92000000000002,5.5
10169,327,3298.55,15.83,327,3298.55,7.226415094339623
9475,32,276.74,1.27,32,276.74,5.6
12463,3008,27167.76,146.71,34,724.88,7.5
11924,36881,257120.33,1208.47,36881,257120.33,5.102945736434108
12119,216,2283.48,11.87,216,2283.48,5.75
10051,21242,233097.26,1118.87,21242,233097.26,8.875772906127038
13062,25076,205077.61,1127.93,120,1260.4099999999999,9.25
8491,7786,84159.97,446.05,7786,84159.97,5.04093567251462
12758,517,6848.03,34.92,3973,34361.0,8.036
9043,898,8065.15,39.52,898,8065.15,9.4
8704,24,511.68,2.4,24,511.68,9.75
10910,1508,9261.8,48.16,1508,9261.8,6.213235294117647
12845,475,3681.78,17.3,922,5490.13,9.325
12191,178,2821.79,14.39,178,2821.79,7.869565217391305
12146,8791,65439.31,333.74,8791,65439.31,10.235897435897435
12551,6110,38843.6,198.1,15803,95493.84,9.118048780487804
11578,5175,43218.31,220.41,5175,43218.31,8.233128834355828
12218,5,42.21,0.23,5,42.21,7.0
11900,280,4555.6,21.41,280,4555.6,6.173913043478261
11423,196,1003.08,4.81,196,1003.0799999999999,4.666666666666667
9233,22,682.0,3.27,22,682.0,10.25
10470,188,2527.66,12.13,188,2527.66,8.105263157894736
11371,11881,105877.05,582.32,11881,105877.05,8.233859397417504
9388,8,623.36,2.93,8,623.36,4.0
8168,795,8657.44,169.46,795,8657.44,9.451612903225806
9643,1786,12608.48,69.35,1786,12608.48,9.5
8625,951,10825.34,53.04,951,10825.34,9.133333333333333
9470,6,133.26,0.73,6,133.26,6.0
12036,105,469.23,2.49,105,469.23,4.8
10835,2,71.42,0.36,2,71.42,6.0
11911,102,702.78,3.8,102,702.7800000000001,6.444444444444445
9167,1684,13960.12,68.4,1684,13960.12,6.913669064748201
8215,2119,28263.55,132.84,2119,28263.55,9.842105263157896
9512,20593,150734.41,708.45,20593,150734.41,5.071748878923767
13101,9938,119588.56,621.86,80,1279.73,7.461538461538462
12603,10125,79693.3,366.59,96,1775.87,5.111111111111111
11955,130,3910.25,18.38,130,3910.25,9.043478260869565
8978,465,4008.51,21.25,465,4008.51,7.1
10912,24,187.92,0.88,24,187.92000000000002,6.333333333333333
13567,43240,318075.65,1494.96,432,7542.01,10.882352941176471
9499,17059,239003.88,1147.22,17059,239003.88,6.1165714285714285
8439,96,828.6,4.47,96,828.6,8.375
9745,222,1637.31,8.51,222,1637.3100000000002,8.578947368421053
10552,44485,316914.75,1426.12,44485,316914.75,9.084394506866417
12564,305,4267.81,20.06,12,232.44,10.0
9451,106205,1162576.08,5812.88,106205,1162576.08,8.055328310010765
11619,11524,75848.2,379.24,11524,75848.2,6.223150357995227
12859,16263,27895.85,147.85,35345,228470.71,8.144551282051282
11387,775,4695.52,23.48,775,4695.5199999999995,7.485294117647059
10593,78,626.94,2.95,78,626.9399999999999,7.428571428571429
10651,443,6014.1,31.87,443,6014.1,9.585365853658537
13469,36,758.04,3.79,112,2463.6400000000003,9.272727272727273
9400,12,183.12,1.01,12,183.12,5.0
12794,107,1480.35,8.14,8287,65805.14,6.096202531645569
9330,8195,56623.14,271.79,8195,56623.14,8.968819599109132
11516,79,1733.34,8.49,79,1733.3400000000001,5.714285714285714
8382,1886,16996.3,93.48,1886,16996.3,6.720338983050848
12856,922,5490.13,29.1,262,2597.36,8.133333333333333
11867,57440,536397.64,2896.55,57440,536397.64,8.095072175211548
9362,80,1935.2,9.68,80,1935.2,6.5
10372,25,566.98,2.95,25,566.98,10.0
10859,83,997.17,5.48,83,997.17,6.428571428571429
8322,1806,12903.55,61.94,1806,12903.55,10.025974025974026
8632,4266,28959.56,159.28,4266,28959.56,7.872659176029963
9139,1118,6225.39,30.5,1118,6225.39,8.951807228915662
9397,60,518.76,2.54,60,518.76,5.4
13227,11279,126078.57,579.96,503,6224.12,5.230769230769231
9166,10,80.2,0.43,10,80.2,5.0
13348,230,3727.61,16.77,24,173.16,12.0
11954,12998,158616.72,713.78,12998,158616.72,9.012457531143827
12022,4477,56765.36,300.86,4477,56765.36,5.948717948717949
